taxon_key,taxon_name,common_name,eez_name,eez_neighbour,n_ens,emerging_yr,Tresh
600438,Dentex macrophthalmus,Largeeye dentex,Morocco (Central),Canary Isl. (Spain),10,2006,Tresh_one
600438,Dentex macrophthalmus,Largeeye dentex,Canary Isl. (Spain),Morocco (Central),10,2006,Tresh_one
600438,Dentex macrophthalmus,Largeeye dentex,Morocco (Central),Canary Isl. (Spain),10,2006,Tresh_two
600438,Dentex macrophthalmus,Largeeye dentex,Canary Isl. (Spain),Morocco (Central),10,2006,Tresh_two
600438,Dentex macrophthalmus,Largeeye dentex,Morocco (South),Canary Isl. (Spain),10,2043,Tresh_one
600438,Dentex macrophthalmus,Largeeye dentex,Canary Isl. (Spain),Morocco (South),10,2043,Tresh_one
600438,Dentex macrophthalmus,Largeeye dentex,Morocco (South),Canary Isl. (Spain),10,2059,Tresh_two
600438,Dentex macrophthalmus,Largeeye dentex,Canary Isl. (Spain),Morocco (South),10,2059,Tresh_two
600438,Dentex macrophthalmus,Largeeye dentex,Liberia,Côte d'Ivoire,10,2020,Tresh_one
600438,Dentex macrophthalmus,Largeeye dentex,Côte d'Ivoire,Liberia,10,2020,Tresh_one
600438,Dentex macrophthalmus,Largeeye dentex,Liberia,Côte d'Ivoire,10,2063,Tresh_two
600438,Dentex macrophthalmus,Largeeye dentex,Côte d'Ivoire,Liberia,10,2063,Tresh_two
600438,Dentex macrophthalmus,Largeeye dentex,Egypt (Mediterranean),Crete (Greece),10,2021,Tresh_one
600438,Dentex macrophthalmus,Largeeye dentex,Crete (Greece),Egypt (Mediterranean),10,2021,Tresh_one
600438,Dentex macrophthalmus,Largeeye dentex,Sao Tome & Principe,Gabon,10,2014,Tresh_one
600438,Dentex macrophthalmus,Largeeye dentex,Gabon,Sao Tome & Principe,10,2014,Tresh_one
600438,Dentex macrophthalmus,Largeeye dentex,Sao Tome & Principe,Gabon,10,2026,Tresh_two
600438,Dentex macrophthalmus,Largeeye dentex,Gabon,Sao Tome & Principe,10,2026,Tresh_two
600438,Dentex macrophthalmus,Largeeye dentex,Guinea-Bissau,Guinea,10,2037,Tresh_one
600438,Dentex macrophthalmus,Largeeye dentex,Guinea,Guinea-Bissau,10,2037,Tresh_one
600438,Dentex macrophthalmus,Largeeye dentex,Senegal,Guinea-Bissau,10,2037,Tresh_one
600438,Dentex macrophthalmus,Largeeye dentex,Guinea-Bissau,Senegal,10,2037,Tresh_one
600438,Dentex macrophthalmus,Largeeye dentex,Senegal,Guinea-Bissau,10,2043,Tresh_two
600438,Dentex macrophthalmus,Largeeye dentex,Guinea-Bissau,Senegal,10,2043,Tresh_two
600438,Dentex macrophthalmus,Largeeye dentex,Senegal,Mauritania,10,2006,Tresh_one
600438,Dentex macrophthalmus,Largeeye dentex,Mauritania,Senegal,10,2006,Tresh_one
600438,Dentex macrophthalmus,Largeeye dentex,Portugal,Morocco (Central),10,2017,Tresh_one
600438,Dentex macrophthalmus,Largeeye dentex,Morocco (Central),Portugal,10,2017,Tresh_one
600438,Dentex macrophthalmus,Largeeye dentex,Sao Tome & Principe,Nigeria,10,2088,Tresh_one
600438,Dentex macrophthalmus,Largeeye dentex,Nigeria,Sao Tome & Principe,10,2088,Tresh_one
600439,Dentex dentex,Common dentex,Montenegro,Albania,10,2006,Tresh_one
600439,Dentex dentex,Common dentex,Albania,Montenegro,10,2006,Tresh_one
600439,Dentex dentex,Common dentex,Montenegro,Albania,10,2006,Tresh_two
600439,Dentex dentex,Common dentex,Albania,Montenegro,10,2006,Tresh_two
600439,Dentex dentex,Common dentex,Libya,Crete (Greece),10,2048,Tresh_one
600439,Dentex dentex,Common dentex,Crete (Greece),Libya,10,2048,Tresh_one
600439,Dentex dentex,Common dentex,Montenegro,Croatia,10,2006,Tresh_one
600439,Dentex dentex,Common dentex,Croatia,Montenegro,10,2006,Tresh_one
600439,Dentex dentex,Common dentex,Montenegro,Croatia,10,2007,Tresh_two
600439,Dentex dentex,Common dentex,Croatia,Montenegro,10,2007,Tresh_two
600439,Dentex dentex,Common dentex,Spain (Mediterranean and Gulf of Cadiz),France (Mediterranean),10,2041,Tresh_one
600439,Dentex dentex,Common dentex,France (Mediterranean),Spain (Mediterranean and Gulf of Cadiz),10,2041,Tresh_one
600439,Dentex dentex,Common dentex,Libya,Greece,10,2029,Tresh_one
600439,Dentex dentex,Common dentex,Greece,Libya,10,2029,Tresh_one
600439,Dentex dentex,Common dentex,Libya,Greece,10,2037,Tresh_two
600439,Dentex dentex,Common dentex,Greece,Libya,10,2037,Tresh_two
600439,Dentex dentex,Common dentex,Turkey (Mediterranean Sea),Greece,10,2017,Tresh_one
600439,Dentex dentex,Common dentex,Greece,Turkey (Mediterranean Sea),10,2017,Tresh_one
600439,Dentex dentex,Common dentex,Libya,Italy,10,2044,Tresh_one
600439,Dentex dentex,Common dentex,Italy,Libya,10,2044,Tresh_one
600439,Dentex dentex,Common dentex,Sicily (Italy),Libya,10,2008,Tresh_one
600439,Dentex dentex,Common dentex,Libya,Sicily (Italy),10,2008,Tresh_one
600439,Dentex dentex,Common dentex,Sicily (Italy),Libya,10,2031,Tresh_two
600439,Dentex dentex,Common dentex,Libya,Sicily (Italy),10,2031,Tresh_two
600439,Dentex dentex,Common dentex,Tunisia,Libya,10,2006,Tresh_one
600439,Dentex dentex,Common dentex,Libya,Tunisia,10,2006,Tresh_one
600439,Dentex dentex,Common dentex,Tunisia,Libya,10,2029,Tresh_two
600439,Dentex dentex,Common dentex,Libya,Tunisia,10,2029,Tresh_two
600439,Dentex dentex,Common dentex,Spain (Mediterranean and Gulf of Cadiz),Portugal,10,2036,Tresh_one
600439,Dentex dentex,Common dentex,Portugal,Spain (Mediterranean and Gulf of Cadiz),10,2036,Tresh_one
600439,Dentex dentex,Common dentex,Spain (Mediterranean and Gulf of Cadiz),Portugal,10,2098,Tresh_two
600439,Dentex dentex,Common dentex,Portugal,Spain (Mediterranean and Gulf of Cadiz),10,2098,Tresh_two
600439,Dentex dentex,Common dentex,Spain (Northwest),Portugal,10,2010,Tresh_one
600439,Dentex dentex,Common dentex,Portugal,Spain (Northwest),10,2010,Tresh_one
600439,Dentex dentex,Common dentex,Spain (Northwest),Portugal,10,2014,Tresh_two
600439,Dentex dentex,Common dentex,Portugal,Spain (Northwest),10,2014,Tresh_two
600439,Dentex dentex,Common dentex,Spain (Mediterranean and Gulf of Cadiz),Sardinia (Italy),10,2095,Tresh_one
600439,Dentex dentex,Common dentex,Sardinia (Italy),Spain (Mediterranean and Gulf of Cadiz),10,2095,Tresh_one
600439,Dentex dentex,Common dentex,Tunisia,Sicily (Italy),10,2094,Tresh_one
600439,Dentex dentex,Common dentex,Sicily (Italy),Tunisia,10,2094,Tresh_one
600444,Cheimerius nufar,Santer seabream,South Africa (Indian Ocean Coast),Mozambique,10,2065,Tresh_one
600444,Cheimerius nufar,Santer seabream,Mozambique,South Africa (Indian Ocean Coast),10,2065,Tresh_one
600448,Pterogymnus laniarius,Panga seabream,South Africa (Atlantic Coast),Namibia,10,2006,Tresh_one
600448,Pterogymnus laniarius,Panga seabream,Namibia,South Africa (Atlantic Coast),10,2006,Tresh_one
600448,Pterogymnus laniarius,Panga seabream,South Africa (Atlantic Coast),Namibia,10,2006,Tresh_two
600448,Pterogymnus laniarius,Panga seabream,Namibia,South Africa (Atlantic Coast),10,2006,Tresh_two
600453,Pseudupeneus prayensis,West African goatfish,Guinea-Bissau,Guinea,10,2053,Tresh_one
600453,Pseudupeneus prayensis,West African goatfish,Guinea,Guinea-Bissau,10,2053,Tresh_one
600453,Pseudupeneus prayensis,West African goatfish,Guinea-Bissau,Guinea,10,2098,Tresh_two
600453,Pseudupeneus prayensis,West African goatfish,Guinea,Guinea-Bissau,10,2098,Tresh_two
600453,Pseudupeneus prayensis,West African goatfish,Senegal,Guinea-Bissau,10,2009,Tresh_one
600453,Pseudupeneus prayensis,West African goatfish,Guinea-Bissau,Senegal,10,2009,Tresh_one
600453,Pseudupeneus prayensis,West African goatfish,Senegal,Guinea-Bissau,10,2012,Tresh_two
600453,Pseudupeneus prayensis,West African goatfish,Guinea-Bissau,Senegal,10,2012,Tresh_two
600463,Arctoscopus japonicus,Japanese sandfish,Korea (North),Japan (main islands),10,2058,Tresh_one
600463,Arctoscopus japonicus,Japanese sandfish,Japan (main islands),Korea (North),10,2058,Tresh_one
600463,Arctoscopus japonicus,Japanese sandfish,Korea (North),Japan (main islands),10,2061,Tresh_two
600463,Arctoscopus japonicus,Japanese sandfish,Japan (main islands),Korea (North),10,2061,Tresh_two
600463,Arctoscopus japonicus,Japanese sandfish,Korea (South),Japan (main islands),10,2084,Tresh_one
600463,Arctoscopus japonicus,Japanese sandfish,Japan (main islands),Korea (South),10,2084,Tresh_one
600463,Arctoscopus japonicus,Japanese sandfish,Korea (South),Korea (North),10,2092,Tresh_one
600463,Arctoscopus japonicus,Japanese sandfish,Korea (North),Korea (South),10,2092,Tresh_one
600463,Arctoscopus japonicus,Japanese sandfish,Korea (South),Korea (North),10,2094,Tresh_two
600463,Arctoscopus japonicus,Japanese sandfish,Korea (North),Korea (South),10,2094,Tresh_two
600467,Dissostichus eleginoides,Patagonian toothfish,Chile,Argentina,10,2084,Tresh_one
600467,Dissostichus eleginoides,Patagonian toothfish,Argentina,Chile,10,2084,Tresh_one
600467,Dissostichus eleginoides,Patagonian toothfish,Falkland Isl. (UK),Argentina,10,2006,Tresh_one
600467,Dissostichus eleginoides,Patagonian toothfish,Argentina,Falkland Isl. (UK),10,2006,Tresh_one
600467,Dissostichus eleginoides,Patagonian toothfish,Kerguelen Isl. (France),Heard & McDonald Isl. (Australia),10,2011,Tresh_one
600467,Dissostichus eleginoides,Patagonian toothfish,Heard & McDonald Isl. (Australia),Kerguelen Isl. (France),10,2011,Tresh_one
600479,Zoarces viviparus,Eelpout,Germany (North Sea),Denmark (North Sea),10,2006,Tresh_one
600479,Zoarces viviparus,Eelpout,Denmark (North Sea),Germany (North Sea),10,2006,Tresh_one
600479,Zoarces viviparus,Eelpout,Germany (North Sea),Denmark (North Sea),10,2015,Tresh_two
600479,Zoarces viviparus,Eelpout,Denmark (North Sea),Germany (North Sea),10,2015,Tresh_two
600479,Zoarces viviparus,Eelpout,Norway,Denmark (North Sea),10,2055,Tresh_one
600479,Zoarces viviparus,Eelpout,Denmark (North Sea),Norway,10,2055,Tresh_one
600479,Zoarces viviparus,Eelpout,Russia (Baltic Sea),Finland,10,2029,Tresh_one
600479,Zoarces viviparus,Eelpout,Finland,Russia (Baltic Sea),10,2029,Tresh_one
600479,Zoarces viviparus,Eelpout,Sweden (Baltic),Germany (Baltic Sea),10,2006,Tresh_one
600479,Zoarces viviparus,Eelpout,Germany (Baltic Sea),Sweden (Baltic),10,2006,Tresh_one
600479,Zoarces viviparus,Eelpout,Sweden (Baltic),Germany (Baltic Sea),10,2008,Tresh_two
600479,Zoarces viviparus,Eelpout,Germany (Baltic Sea),Sweden (Baltic),10,2008,Tresh_two
600479,Zoarces viviparus,Eelpout,Lithuania,Latvia,10,2009,Tresh_one
600479,Zoarces viviparus,Eelpout,Latvia,Lithuania,10,2009,Tresh_one
600479,Zoarces viviparus,Eelpout,Lithuania,Latvia,10,2053,Tresh_two
600479,Zoarces viviparus,Eelpout,Latvia,Lithuania,10,2053,Tresh_two
600479,Zoarces viviparus,Eelpout,Sweden (Baltic),Latvia,10,2013,Tresh_one
600479,Zoarces viviparus,Eelpout,Latvia,Sweden (Baltic),10,2013,Tresh_one
600479,Zoarces viviparus,Eelpout,Sweden (Baltic),Latvia,10,2021,Tresh_two
600479,Zoarces viviparus,Eelpout,Latvia,Sweden (Baltic),10,2021,Tresh_two
600481,Trisopterus minutus,Poor cod,Sardinia (Italy),Corsica (France),10,2006,Tresh_one
600481,Trisopterus minutus,Poor cod,Corsica (France),Sardinia (Italy),10,2006,Tresh_one
600481,Trisopterus minutus,Poor cod,Sardinia (Italy),Corsica (France),10,2038,Tresh_two
600481,Trisopterus minutus,Poor cod,Corsica (France),Sardinia (Italy),10,2038,Tresh_two
600481,Trisopterus minutus,Poor cod,Spain (Northwest),France (Atlantic Coast),10,2094,Tresh_one
600481,Trisopterus minutus,Poor cod,France (Atlantic Coast),Spain (Northwest),10,2094,Tresh_one
600481,Trisopterus minutus,Poor cod,Tunisia,Sardinia (Italy),10,2006,Tresh_one
600481,Trisopterus minutus,Poor cod,Sardinia (Italy),Tunisia,10,2006,Tresh_one
600481,Trisopterus minutus,Poor cod,Tunisia,Sardinia (Italy),10,2065,Tresh_two
600481,Trisopterus minutus,Poor cod,Sardinia (Italy),Tunisia,10,2065,Tresh_two
600485,Genypterus capensis,Kingklip,South Africa (Atlantic Coast),Namibia,10,2006,Tresh_one
600485,Genypterus capensis,Kingklip,Namibia,South Africa (Atlantic Coast),10,2006,Tresh_one
600485,Genypterus capensis,Kingklip,South Africa (Atlantic Coast),Namibia,10,2006,Tresh_two
600485,Genypterus capensis,Kingklip,Namibia,South Africa (Atlantic Coast),10,2006,Tresh_two
600486,Brotula barbata,Bearded brotula,Liberia,Côte d'Ivoire,10,2035,Tresh_one
600486,Brotula barbata,Bearded brotula,Côte d'Ivoire,Liberia,10,2035,Tresh_one
600486,Brotula barbata,Bearded brotula,Liberia,Côte d'Ivoire,10,2045,Tresh_two
600486,Brotula barbata,Bearded brotula,Côte d'Ivoire,Liberia,10,2045,Tresh_two
600486,Brotula barbata,Bearded brotula,Guinea-Bissau,Guinea,10,2019,Tresh_one
600486,Brotula barbata,Bearded brotula,Guinea,Guinea-Bissau,10,2019,Tresh_one
600486,Brotula barbata,Bearded brotula,Guinea-Bissau,Guinea,10,2022,Tresh_two
600486,Brotula barbata,Bearded brotula,Guinea,Guinea-Bissau,10,2022,Tresh_two
600486,Brotula barbata,Bearded brotula,Sierra Leone,Guinea,10,2032,Tresh_one
600486,Brotula barbata,Bearded brotula,Guinea,Sierra Leone,10,2032,Tresh_one
600486,Brotula barbata,Bearded brotula,Sierra Leone,Guinea,10,2036,Tresh_two
600486,Brotula barbata,Bearded brotula,Guinea,Sierra Leone,10,2036,Tresh_two
600486,Brotula barbata,Bearded brotula,Senegal,Guinea-Bissau,10,2090,Tresh_one
600486,Brotula barbata,Bearded brotula,Guinea-Bissau,Senegal,10,2090,Tresh_one
600486,Brotula barbata,Bearded brotula,Senegal,Guinea-Bissau,10,2092,Tresh_two
600486,Brotula barbata,Bearded brotula,Guinea-Bissau,Senegal,10,2092,Tresh_two
600486,Brotula barbata,Bearded brotula,Saint Vincent & the Grenadines,Martinique (France),10,2014,Tresh_one
600486,Brotula barbata,Bearded brotula,Martinique (France),Saint Vincent & the Grenadines,10,2014,Tresh_one
600486,Brotula barbata,Bearded brotula,Saint Vincent & the Grenadines,Martinique (France),10,2026,Tresh_two
600486,Brotula barbata,Bearded brotula,Martinique (France),Saint Vincent & the Grenadines,10,2026,Tresh_two
600486,Brotula barbata,Bearded brotula,Senegal,Mauritania,10,2018,Tresh_one
600486,Brotula barbata,Bearded brotula,Mauritania,Senegal,10,2018,Tresh_one
600486,Brotula barbata,Bearded brotula,Senegal,Mauritania,10,2023,Tresh_two
600486,Brotula barbata,Bearded brotula,Mauritania,Senegal,10,2023,Tresh_two
600486,Brotula barbata,Bearded brotula,Saint Vincent & the Grenadines,Saint Lucia,10,2026,Tresh_one
600486,Brotula barbata,Bearded brotula,Saint Lucia,Saint Vincent & the Grenadines,10,2026,Tresh_one
600486,Brotula barbata,Bearded brotula,Saint Vincent & the Grenadines,Saint Lucia,10,2047,Tresh_two
600486,Brotula barbata,Bearded brotula,Saint Lucia,Saint Vincent & the Grenadines,10,2047,Tresh_two
600487,Ammodytes personatus,Pacific sandlance,Korea (South),Japan (main islands),10,2081,Tresh_one
600487,Ammodytes personatus,Pacific sandlance,Japan (main islands),Korea (South),10,2081,Tresh_one
600487,Ammodytes personatus,Pacific sandlance,Korea (South),Japan (main islands),10,2087,Tresh_two
600487,Ammodytes personatus,Pacific sandlance,Japan (main islands),Korea (South),10,2087,Tresh_two
600489,Thyrsites atun,Snoek,South Africa (Atlantic Coast),Namibia,10,2006,Tresh_one
600489,Thyrsites atun,Snoek,Namibia,South Africa (Atlantic Coast),10,2006,Tresh_one
600489,Thyrsites atun,Snoek,South Africa (Atlantic Coast),Namibia,10,2006,Tresh_two
600489,Thyrsites atun,Snoek,Namibia,South Africa (Atlantic Coast),10,2006,Tresh_two
600491,Pampus argenteus,Silver pomfret,Vietnam,Cambodia,10,2051,Tresh_one
600491,Pampus argenteus,Silver pomfret,Cambodia,Vietnam,10,2051,Tresh_one
600491,Pampus argenteus,Silver pomfret,Vietnam,Cambodia,10,2082,Tresh_two
600491,Pampus argenteus,Silver pomfret,Cambodia,Vietnam,10,2082,Tresh_two
600491,Pampus argenteus,Silver pomfret,Japan (main islands),China,10,2070,Tresh_one
600491,Pampus argenteus,Silver pomfret,China,Japan (main islands),10,2070,Tresh_one
600491,Pampus argenteus,Silver pomfret,Korea (South),China,10,2006,Tresh_one
600491,Pampus argenteus,Silver pomfret,China,Korea (South),10,2006,Tresh_one
600491,Pampus argenteus,Silver pomfret,Malaysia (Sabah),China,10,2049,Tresh_one
600491,Pampus argenteus,Silver pomfret,China,Malaysia (Sabah),10,2049,Tresh_one
600491,Pampus argenteus,Silver pomfret,Malaysia (Sarawak),China,10,2006,Tresh_one
600491,Pampus argenteus,Silver pomfret,China,Malaysia (Sarawak),10,2006,Tresh_one
600491,Pampus argenteus,Silver pomfret,Malaysia (Sarawak),China,10,2043,Tresh_two
600491,Pampus argenteus,Silver pomfret,China,Malaysia (Sarawak),10,2043,Tresh_two
600491,Pampus argenteus,Silver pomfret,Philippines,China,10,2075,Tresh_one
600491,Pampus argenteus,Silver pomfret,China,Philippines,10,2075,Tresh_one
600491,Pampus argenteus,Silver pomfret,Taiwan,China,10,2079,Tresh_one
600491,Pampus argenteus,Silver pomfret,China,Taiwan,10,2079,Tresh_one
600491,Pampus argenteus,Silver pomfret,Vietnam,China,10,2083,Tresh_one
600491,Pampus argenteus,Silver pomfret,China,Vietnam,10,2083,Tresh_one
600491,Pampus argenteus,Silver pomfret,Vietnam,China,10,2090,Tresh_two
600491,Pampus argenteus,Silver pomfret,China,Vietnam,10,2090,Tresh_two
600491,Pampus argenteus,Silver pomfret,Myanmar,India (mainland),10,2019,Tresh_one
600491,Pampus argenteus,Silver pomfret,India (mainland),Myanmar,10,2019,Tresh_one
600491,Pampus argenteus,Silver pomfret,Myanmar,India (mainland),10,2033,Tresh_two
600491,Pampus argenteus,Silver pomfret,India (mainland),Myanmar,10,2033,Tresh_two
600491,Pampus argenteus,Silver pomfret,Pakistan,India (mainland),10,2006,Tresh_one
600491,Pampus argenteus,Silver pomfret,India (mainland),Pakistan,10,2006,Tresh_one
600491,Pampus argenteus,Silver pomfret,Pakistan,India (mainland),10,2075,Tresh_two
600491,Pampus argenteus,Silver pomfret,India (mainland),Pakistan,10,2075,Tresh_two
600491,Pampus argenteus,Silver pomfret,Malaysia (Peninsula East),Indonesia (Central),10,2011,Tresh_one
600491,Pampus argenteus,Silver pomfret,Indonesia (Central),Malaysia (Peninsula East),10,2011,Tresh_one
600491,Pampus argenteus,Silver pomfret,Malaysia (Peninsula East),Indonesia (Central),10,2047,Tresh_two
600491,Pampus argenteus,Silver pomfret,Indonesia (Central),Malaysia (Peninsula East),10,2047,Tresh_two
600491,Pampus argenteus,Silver pomfret,Oman (Musandam),Iran (Persian Gulf),10,2034,Tresh_one
600491,Pampus argenteus,Silver pomfret,Iran (Persian Gulf),Oman (Musandam),10,2034,Tresh_one
600491,Pampus argenteus,Silver pomfret,Oman (Musandam),Iran (Persian Gulf),10,2037,Tresh_two
600491,Pampus argenteus,Silver pomfret,Iran (Persian Gulf),Oman (Musandam),10,2037,Tresh_two
600491,Pampus argenteus,Silver pomfret,Oman (Musandam),Iran (Sea of Oman),10,2006,Tresh_one
600491,Pampus argenteus,Silver pomfret,Iran (Sea of Oman),Oman (Musandam),10,2006,Tresh_one
600491,Pampus argenteus,Silver pomfret,Oman (Musandam),Iran (Sea of Oman),10,2021,Tresh_two
600491,Pampus argenteus,Silver pomfret,Iran (Sea of Oman),Oman (Musandam),10,2021,Tresh_two
600491,Pampus argenteus,Silver pomfret,United Arab Emirates (Fujairah),Iran (Sea of Oman),10,2006,Tresh_one
600491,Pampus argenteus,Silver pomfret,Iran (Sea of Oman),United Arab Emirates (Fujairah),10,2006,Tresh_one
600491,Pampus argenteus,Silver pomfret,United Arab Emirates (Fujairah),Iran (Sea of Oman),10,2006,Tresh_two
600491,Pampus argenteus,Silver pomfret,Iran (Sea of Oman),United Arab Emirates (Fujairah),10,2006,Tresh_two
600491,Pampus argenteus,Silver pomfret,Philippines,Japan (main islands),10,2015,Tresh_one
600491,Pampus argenteus,Silver pomfret,Japan (main islands),Philippines,10,2015,Tresh_one
600491,Pampus argenteus,Silver pomfret,Philippines,Japan (main islands),10,2020,Tresh_two
600491,Pampus argenteus,Silver pomfret,Japan (main islands),Philippines,10,2020,Tresh_two
600491,Pampus argenteus,Silver pomfret,Taiwan,Japan (main islands),10,2006,Tresh_one
600491,Pampus argenteus,Silver pomfret,Japan (main islands),Taiwan,10,2006,Tresh_one
600491,Pampus argenteus,Silver pomfret,Taiwan,Japan (main islands),10,2037,Tresh_two
600491,Pampus argenteus,Silver pomfret,Japan (main islands),Taiwan,10,2037,Tresh_two
600491,Pampus argenteus,Silver pomfret,Vietnam,Malaysia (Peninsula East),10,2058,Tresh_one
600491,Pampus argenteus,Silver pomfret,Malaysia (Peninsula East),Vietnam,10,2058,Tresh_one
600491,Pampus argenteus,Silver pomfret,Vietnam,Malaysia (Peninsula East),10,2089,Tresh_two
600491,Pampus argenteus,Silver pomfret,Malaysia (Peninsula East),Vietnam,10,2089,Tresh_two
600491,Pampus argenteus,Silver pomfret,Thailand (Andaman Sea),Malaysia (Peninsula West),10,2026,Tresh_one
600491,Pampus argenteus,Silver pomfret,Malaysia (Peninsula West),Thailand (Andaman Sea),10,2026,Tresh_one
600491,Pampus argenteus,Silver pomfret,Thailand (Andaman Sea),Malaysia (Peninsula West),10,2028,Tresh_two
600491,Pampus argenteus,Silver pomfret,Malaysia (Peninsula West),Thailand (Andaman Sea),10,2028,Tresh_two
600491,Pampus argenteus,Silver pomfret,Philippines,Malaysia (Sabah),10,2031,Tresh_one
600491,Pampus argenteus,Silver pomfret,Malaysia (Sabah),Philippines,10,2031,Tresh_one
600491,Pampus argenteus,Silver pomfret,Philippines,Malaysia (Sabah),10,2043,Tresh_two
600491,Pampus argenteus,Silver pomfret,Malaysia (Sabah),Philippines,10,2043,Tresh_two
600491,Pampus argenteus,Silver pomfret,Philippines,Malaysia (Sarawak),10,2078,Tresh_one
600491,Pampus argenteus,Silver pomfret,Malaysia (Sarawak),Philippines,10,2078,Tresh_one
600491,Pampus argenteus,Silver pomfret,Taiwan,Malaysia (Sarawak),10,2009,Tresh_one
600491,Pampus argenteus,Silver pomfret,Malaysia (Sarawak),Taiwan,10,2009,Tresh_one
600491,Pampus argenteus,Silver pomfret,Thailand (Andaman Sea),Myanmar,10,2021,Tresh_one
600491,Pampus argenteus,Silver pomfret,Myanmar,Thailand (Andaman Sea),10,2021,Tresh_one
600491,Pampus argenteus,Silver pomfret,Thailand (Andaman Sea),Myanmar,10,2026,Tresh_two
600491,Pampus argenteus,Silver pomfret,Myanmar,Thailand (Andaman Sea),10,2026,Tresh_two
600491,Pampus argenteus,Silver pomfret,Pakistan,Oman,10,2009,Tresh_one
600491,Pampus argenteus,Silver pomfret,Oman,Pakistan,10,2009,Tresh_one
600491,Pampus argenteus,Silver pomfret,Pakistan,Oman,10,2010,Tresh_two
600491,Pampus argenteus,Silver pomfret,Oman,Pakistan,10,2010,Tresh_two
600491,Pampus argenteus,Silver pomfret,United Arab Emirates (Fujairah),Oman,10,2031,Tresh_one
600491,Pampus argenteus,Silver pomfret,Oman,United Arab Emirates (Fujairah),10,2031,Tresh_one
600491,Pampus argenteus,Silver pomfret,United Arab Emirates (Fujairah),Oman,10,2057,Tresh_two
600491,Pampus argenteus,Silver pomfret,Oman,United Arab Emirates (Fujairah),10,2057,Tresh_two
600491,Pampus argenteus,Silver pomfret,United Arab Emirates,Oman (Musandam),10,2035,Tresh_one
600491,Pampus argenteus,Silver pomfret,Oman (Musandam),United Arab Emirates,10,2035,Tresh_one
600491,Pampus argenteus,Silver pomfret,United Arab Emirates,Oman (Musandam),10,2054,Tresh_two
600491,Pampus argenteus,Silver pomfret,Oman (Musandam),United Arab Emirates,10,2054,Tresh_two
600491,Pampus argenteus,Silver pomfret,United Arab Emirates (Fujairah),Oman (Musandam),10,2008,Tresh_one
600491,Pampus argenteus,Silver pomfret,Oman (Musandam),United Arab Emirates (Fujairah),10,2008,Tresh_one
600491,Pampus argenteus,Silver pomfret,Vietnam,Thailand (Gulf of Thailand),10,2050,Tresh_one
600491,Pampus argenteus,Silver pomfret,Thailand (Gulf of Thailand),Vietnam,10,2050,Tresh_one
600491,Pampus argenteus,Silver pomfret,Vietnam,Thailand (Gulf of Thailand),10,2093,Tresh_two
600491,Pampus argenteus,Silver pomfret,Thailand (Gulf of Thailand),Vietnam,10,2093,Tresh_two
600504,Sebastes alutus,Pacific ocean perch,"USA (Alaska, Subarctic)",Canada (Pacific),10,2077,Tresh_one
600504,Sebastes alutus,Pacific ocean perch,Canada (Pacific),"USA (Alaska, Subarctic)",10,2077,Tresh_one
600504,Sebastes alutus,Pacific ocean perch,USA (West Coast),Canada (Pacific),10,2006,Tresh_one
600504,Sebastes alutus,Pacific ocean perch,Canada (Pacific),USA (West Coast),10,2006,Tresh_one
600504,Sebastes alutus,Pacific ocean perch,USA (West Coast),Canada (Pacific),10,2006,Tresh_two
600504,Sebastes alutus,Pacific ocean perch,Canada (Pacific),USA (West Coast),10,2006,Tresh_two
600504,Sebastes alutus,Pacific ocean perch,"USA (Alaska, Subarctic)",Russia (Far East),10,2047,Tresh_one
600504,Sebastes alutus,Pacific ocean perch,Russia (Far East),"USA (Alaska, Subarctic)",10,2047,Tresh_one
600504,Sebastes alutus,Pacific ocean perch,"USA (Alaska, Subarctic)",Russia (Far East),10,2071,Tresh_two
600504,Sebastes alutus,Pacific ocean perch,Russia (Far East),"USA (Alaska, Subarctic)",10,2071,Tresh_two
600505,Sebastes mentella,Beaked redfish,Svalbard Isl. (Norway),Russia (Barents Sea),10,2043,Tresh_one
600505,Sebastes mentella,Beaked redfish,Russia (Barents Sea),Svalbard Isl. (Norway),10,2043,Tresh_one
600505,Sebastes mentella,Beaked redfish,Svalbard Isl. (Norway),Russia (Barents Sea),10,2045,Tresh_two
600505,Sebastes mentella,Beaked redfish,Russia (Barents Sea),Svalbard Isl. (Norway),10,2045,Tresh_two
600507,Chelidonichthys kumu,Bluefin gurnard,Korea (South),Japan (main islands),10,2084,Tresh_one
600507,Chelidonichthys kumu,Bluefin gurnard,Japan (main islands),Korea (South),10,2084,Tresh_one
600507,Chelidonichthys kumu,Bluefin gurnard,Taiwan,Japan (main islands),10,2017,Tresh_one
600507,Chelidonichthys kumu,Bluefin gurnard,Japan (main islands),Taiwan,10,2017,Tresh_one
600507,Chelidonichthys kumu,Bluefin gurnard,Taiwan,Japan (main islands),10,2031,Tresh_two
600507,Chelidonichthys kumu,Bluefin gurnard,Japan (main islands),Taiwan,10,2031,Tresh_two
600509,Ophiodon elongatus,Lingcod,USA (West Coast),Canada (Pacific),10,2069,Tresh_one
600509,Ophiodon elongatus,Lingcod,Canada (Pacific),USA (West Coast),10,2069,Tresh_one
600510,Pleurogrammus azonus,Okhostk atka mackerel,Russia (Far East),Korea (North),10,2017,Tresh_one
