eez_name,eez_neighbour,variable,early,historical,mid,per_early,per_mid,per_mid_plot,per_early_plot
Aruba (Netherlands),Venezuela,sd_eez,0.01508997783676634,0.014685231140397572,0.015115545747225751,2.76,2.93,2.93,2.76
Australia,Indonesia (Eastern),max_eez,0.8948156587305948,0.8824746247595059,0.9022779633008421,1.4,2.24,2.24,1.4
Australia,Indonesia (Eastern),mean_eez,0.5814681774353784,0.5681732430284778,0.6287982811824209,2.34,10.67,10.67,2.34
Australia,Indonesia (Eastern),min_eez,0.38564905206817657,0.3812721102761108,0.3832774669814472,1.15,0.53,0.53,1.15
Australia,Indonesia (Eastern),n_spp,26,26,26,0,0,0,0
Australia,Indonesia (Eastern),sd_eez,0.10509045346063123,0.10536912543895209,0.10820778040041705,-0.26,2.69,2.69,-0.26
Australia,Lord Howe Isl. (Australia),max_eez,0.8535600728221641,0.8496042594834611,0.8558240579668632,0.47,0.73,0.73,0.47
Australia,Lord Howe Isl. (Australia),mean_eez,0.8535600728221641,0.8496042594834611,0.8558240579668632,0.47,0.73,0.73,0.47
Australia,Lord Howe Isl. (Australia),min_eez,0.8535600728221641,0.8496042594834611,0.8558240579668632,0.47,0.73,0.73,0.47
Australia,Lord Howe Isl. (Australia),n_spp,1,1,1,0,0,0,0
Australia,Lord Howe Isl. (Australia),sd_eez,NA,NA,NA,NA,NA,NA,NA
Australia,New Caledonia (France),max_eez,0.9621041848897329,0.959755603371548,0.9628203675622785,0.24,0.32,0.32,0.24
Australia,New Caledonia (France),mean_eez,0.8204173758820476,0.8234675089041625,0.8191481358542532,-0.37,-0.52,-0.52,-0.37
Australia,New Caledonia (France),min_eez,0.7101261699580135,0.7120538571139557,0.7075524507003471,-0.27,-0.63,-0.63,-0.27
Australia,New Caledonia (France),n_spp,11,11,11,0,0,0,0
Australia,New Caledonia (France),sd_eez,0.07167611218730494,0.0677019435097071,0.07328518224591783,5.87,8.25,8.25,5.87
Australia,Papua New Guinea,max_eez,0.9228845012294702,0.9245235247424058,0.923041910616705,-0.18,-0.16,-0.16,-0.18
Australia,Papua New Guinea,mean_eez,0.7429319186584639,0.7090878408890238,0.7832726812119217,4.77,10.46,10.46,4.77
Australia,Papua New Guinea,min_eez,0.4168552555913522,0.31765930932247444,0.4636845281393896,31.23,45.97,45.97,31.23
Australia,Papua New Guinea,n_spp,23,23,23,0,0,0,0
Australia,Papua New Guinea,sd_eez,0.1166813920375758,0.14841382775259804,0.09509136095686076,-21.38,-35.93,-35.93,-21.38
Australia,Solomon Isl.,max_eez,0.9977063013434881,0.9980016402077144,0.9975968158838265,-0.03,-0.04,-0.04,-0.03
Australia,Solomon Isl.,mean_eez,0.8348542968952831,0.8168443680324993,0.8751106909082479,2.2,7.13,7.13,2.2
Australia,Solomon Isl.,min_eez,0.7302497896252158,0.6973995466992698,0.7988381143161044,4.71,14.55,14.55,4.71
Australia,Solomon Isl.,n_spp,12,12,12,0,0,0,0
Australia,Solomon Isl.,sd_eez,0.07678148769761005,0.09013475744278636,0.05465238963754847,-14.81,-39.37,-39.37,-14.81
Australia,Timor Leste,max_eez,0.9676113333752183,0.9680928863090432,0.9676835557335418,-0.05,-0.04,-0.04,-0.05
Australia,Timor Leste,mean_eez,0.9330373274622129,0.9197156887447567,0.9383059162359682,1.45,2.02,2.02,1.45
Australia,Timor Leste,min_eez,0.802405384889409,0.7442255866729158,0.8206417097257416,7.82,10.27,10.27,7.82
Australia,Timor Leste,n_spp,13,13,13,0,0,0,0
Australia,Timor Leste,sd_eez,0.04692678310978293,0.07446372969421389,0.03840228173708032,-36.98,-48.43,-48.43,-36.98
Bahamas,Cuba,max_eez,0.740685349336818,0.7806475333146138,0.7318110715177775,-5.12,-6.26,-6.26,-5.12
Bahamas,Cuba,mean_eez,0.5581062478565009,0.5505486817374451,0.5677428606388298,1.37,3.12,3.12,1.37
Bahamas,Cuba,min_eez,0.33360584497232465,0.31928545581904094,0.33912372564201837,4.49,6.21,6.21,4.49
Bahamas,Cuba,n_spp,15,16,15,-6.25,-6.25,-6.25,-6.25
Bahamas,Cuba,sd_eez,0.09553471388611817,0.09055505800903325,0.09754338436424548,5.5,7.72,7.72,5.5
